Date,Open,High,Low,Close,Volume
2019-11-26,146.1,149.78,143.77,147.68,863.55453
2019-11-27,147.4,155.48,141.03,153.02,990.52049
2019-11-28,152.87,154.43,149.38,150.87,1402.38118
2019-11-29,150.47,157.38,150.41,154.45,712.4184
2019-11-30,154.54,155.23,149.71,151.5,537.62706
2019-12-01,150.86,152.4,146.18,151.03,596.48175
2019-12-02,151.17,151.46,146.81,148.8,497.01419
2019-12-03,148.88,149.84,145.95,147.38,597.29487
2019-12-04,146.9,151.72,143.29,145.2,1358.66654
2019-12-05,145.45,148.8,143.93,147.63,739.36599
2019-12-06,148.17,149.55,145.84,148.54,1062.98159
2019-12-07,148.77,149.45,147.18,147.78,272.11167
2019-12-08,147.22,151.9,146.3,150.71,538.79776
2019-12-09,150.71,150.96,145.86,147.46,440.94291
2019-12-10,147.46,147.85,143.9,145.65,573.9518
2019-12-11,145.7,146.17,141.99,142.88,260.85777
2019-12-12,143.38,145.53,139.51,144.68,659.3251
2019-12-13,144.74,145.22,142.92,144.43,1049.36277
2019-12-14,144.69,144.77,141.05,141.78,437.70579
2019-12-15,141.07,143.69,139.91,142.36,255.49402
2019-12-16,141.81,142.0,130.0,132.54,1278.19431
2019-12-17,132.44,132.66,119.37,121.8,2050.23714
2019-12-18,121.8,134.46,116.75,133.04,2673.10708
2019-12-19,133.34,133.89,125.79,128.47,1813.93562
2019-12-20,128.2,128.85,126.04,128.12,722.51373
2019-12-21,128.28,128.29,126.7,126.94,558.64034
2019-12-22,126.89,132.86,126.84,132.16,727.99972
2019-12-23,132.54,135.1,125.92,127.99,1021.0729
2019-12-24,127.88,129.37,126.78,127.71,342.2824
2019-12-25,127.45,127.45,123.33,124.7,204.5833
2019-12-26,124.7,131.77,124.32,125.43,244.68349
2019-12-27,125.43,126.6,122.28,126.35,597.33218
2019-12-28,125.71,129.39,125.71,127.68,470.02674
2019-12-29,127.64,137.72,127.29,134.25,558.25172
2019-12-30,133.22,135.44,130.03,131.18,702.80206
2019-12-31,131.05,133.0,127.77,128.74,494.6794
2020-01-01,128.54,132.51,128.43,130.35,332.00567
2020-01-02,129.88,129.88,126.01,126.87,356.02846
2020-01-03,127.02,134.63,125.7,133.75,969.80025
2020-01-04,134.2,135.52,132.38,134.17,601.44372
2020-01-05,134.26,137.99,134.26,134.99,1902.27915
2020-01-06,135.02,144.23,134.89,143.94,938.53427
2020-01-07,144.35,145.08,138.97,142.92,736.13537
2020-01-08,142.9,147.83,137.16,140.45,1941.63336
2020-01-09,140.43,141.26,135.24,137.87,913.98707
2020-01-10,137.58,145.0,135.23,144.71,940.16711
2020-01-11,143.57,147.78,142.14,142.36,828.35613
2020-01-12,142.28,145.95,141.76,145.75,648.95422
2020-01-13,146.68,146.68,142.19,143.67,870.66549
2020-01-14,143.6,170.78,143.6,166.04,3734.03072
2020-01-15,165.46,171.76,159.03,166.15,2282.85518
2020-01-16,166.53,166.53,158.29,163.97,1776.67753
2020-01-17,164.25,174.09,161.93,170.34,2211.00313
2020-01-18,169.0,179.03,165.0,173.94,3284.14797
2020-01-19,173.86,177.75,161.59,166.63,2142.44769
2020-01-20,167.06,169.0,161.22,166.68,2332.06817
2020-01-21,166.63,169.65,164.46,169.37,1577.53017
2020-01-22,169.48,171.0,165.66,167.68,1493.54172
2020-01-23,167.55,167.55,158.86,162.72,1793.7446
2020-01-24,162.44,164.06,155.31,162.12,2535.05988
2020-01-25,161.26,162.06,157.5,160.13,1340.52789
2020-01-26,159.85,167.69,159.13,167.55,1403.5918
2020-01-27,167.68,171.63,165.0,169.75,2079.97051
2020-01-28,169.89,176.18,169.84,175.65,2083.74235
2020-01-29,175.61,178.4,173.21,173.21,1278.71602
2020-01-30,173.21,186.7,170.5,184.21,1754.84623
2020-01-31,184.73,185.48,174.93,179.72,2210.07881
2020-02-01,179.8,184.02,179.08,183.52,1219.1209
2020-02-02,183.21,193.36,179.0,188.1,2721.15596
2020-02-03,188.03,195.31,186.51,189.48,2227.51558
2020-02-04,189.82,191.2,184.42,188.36,1089.49756
2020-02-05,188.58,207.55,187.67,203.73,2740.77512
2020-02-06,204.0,216.1,201.13,212.85,3703.4243
2020-02-07,213.06,224.4,213.06,223.26,5445.57494
2020-02-08,223.45,227.73,213.39,223.31,5626.41409
2020-02-09,223.1,230.67,223.06,228.79,4102.5236
2020-02-10,228.79,229.64,216.67,222.96,6308.97202
2020-02-11,223.06,239.57,218.02,237.65,6629.17254
2020-02-12,238.07,275.93,238.07,266.18,10661.54013
2020-02-13,266.36,277.92,256.0,268.42,8398.30068
2020-02-14,268.64,288.21,260.35,285.76,6872.42008
2020-02-15,285.71,288.85,261.69,264.72,10248.81623
2020-02-16,264.74,273.87,237.03,259.18,14291.0244
2020-02-17,258.92,268.43,242.36,267.75,13936.30492
2020-02-18,267.85,286.44,259.08,283.16,11826.61425
2020-02-19,283.54,285.09,251.53,258.47,8130.90614
2020-02-20,258.38,264.28,245.8,257.57,10628.22615
2020-02-21,257.05,268.36,254.01,265.35,10580.67007
2020-02-22,265.58,266.94,256.47,262.13,4633.41048
2020-02-23,261.98,276.32,261.49,275.11,7880.80814
2020-02-24,275.11,277.87,257.22,265.41,12778.84308
2020-02-25,265.47,265.97,244.5,246.55,13038.84791
2020-02-26,245.9,250.0,215.51,223.58,16320.98548
2020-02-27,223.32,238.13,209.74,227.6,15039.46633
2020-02-28,227.96,234.47,213.97,227.15,11380.47297
2020-02-29,227.11,233.18,217.12,217.48,7633.70043
2020-03-01,217.15,227.5,212.37,217.4,10634.75836
2020-03-02,217.35,234.3,215.97,232.04,11712.33851
2020-03-03,232.17,232.99,220.1,223.63,18298.41834
2020-03-04,224.0,228.64,220.33,224.62,12389.64602
2020-03-05,224.64,234.21,224.64,228.63,14453.02958
2020-03-06,228.57,245.84,227.69,245.56,31688.53983
2020-03-07,245.88,252.36,236.44,237.37,13624.93751
2020-03-08,237.34,237.34,195.5,199.35,66959.46199
2020-03-09,199.5,208.49,189.69,202.63,41207.42536
2020-03-10,203.03,206.24,195.61,200.63,17554.38159
2020-03-11,200.59,203.13,181.81,194.85,41317.5847
2020-03-12,195.03,195.52,100.53,107.59,158890.52373
2020-03-13,107.58,140.33,85.67,135.03,100764.58219
2020-03-14,135.7,135.71,120.84,122.7,51996.11848
2020-03-15,122.54,133.94,120.2,123.56,45044.67339
2020-03-16,123.44,124.07,101.0,110.98,46742.06668
2020-03-17,111.46,121.24,109.45,116.16,37731.97027
2020-03-18,116.14,118.85,110.15,118.56,36056.21437
2020-03-19,118.7,143.5,115.8,136.81,42137.92224
2020-03-20,136.86,153.0,116.5,133.5,45292.9497
2020-03-21,133.59,137.82,125.85,132.78,29888.91305
2020-03-22,132.7,137.35,121.11,122.42,27343.33121
2020-03-23,122.32,138.09,119.5,136.39,33399.03112
2020-03-24,136.48,144.0,133.0,139.01,44486.82093
2020-03-25,138.75,142.8,133.0,136.51,31606.07594
2020-03-26,136.39,140.06,133.5,138.81,20236.9597
2020-03-27,138.87,141.72,130.0,131.54,18270.95569
2020-03-28,131.33,133.21,125.0,131.24,16479.34042
2020-03-29,131.33,132.11,123.9,124.32,13111.77542
2020-03-30,124.71,135.51,124.08,132.31,18875.34925
2020-03-31,132.31,135.44,130.58,133.06,16986.36962
2020-04-01,133.22,137.14,128.97,136.18,16444.47642
2020-04-02,136.19,150.2,135.51,141.4,32024.16868
2020-04-03,141.34,146.93,138.0,141.32,30975.99416
2020-04-04,141.31,146.55,139.15,144.34,11667.55985
2020-04-05,144.55,145.86,140.78,142.98,6868.97198
2020-04-06,142.92,172.0,142.86,171.54,31255.26637
2020-04-07,171.47,176.32,162.33,164.64,33523.56981
2020-04-08,164.57,174.67,163.57,173.41,16076.49605
2020-04-09,173.31,173.55,165.3,169.79,14620.85875
2020-04-10,169.79,170.35,152.33,158.02,27834.11387
2020-04-11,158.14,161.7,154.15,158.69,19921.42072
2020-04-12,158.71,165.24,155.24,158.72,20003.60893
2020-04-13,158.68,159.35,150.0,156.82,21841.60353
2020-04-14,156.76,162.18,155.55,158.69,18475.50059
2020-04-15,158.47,161.45,151.87,152.79,17687.89639
2020-04-16,152.72,175.06,148.46,172.56,32961.77071
2020-04-17,172.58,175.05,168.48,170.82,13339.90309
2020-04-18,170.82,189.81,170.79,187.95,24304.78965
2020-04-19,187.79,188.57,176.23,180.34,17985.59389
2020-04-20,180.34,186.65,166.99,170.45,36232.31517
2020-04-21,170.1,174.85,168.38,170.88,15647.87546
2020-04-22,170.91,184.18,170.07,182.92,20813.75617
2020-04-23,182.92,194.15,178.37,185.76,48863.95948
2020-04-24,185.56,190.0,184.85,187.74,15181.71618
2020-04-25,187.85,198.33,185.98,194.42,20117.52706
2020-04-26,194.39,200.1,192.54,197.61,18476.54379
2020-04-27,197.66,199.2,189.95,196.87,36001.67262
2020-04-28,196.84,197.86,192.64,196.61,12782.40298
2020-04-29,196.61,219.22,196.57,215.55,34483.60269
2020-04-30,215.55,227.59,202.33,206.3,38533.98885
2020-05-01,206.19,217.5,206.07,212.12,21976.45411
2020-05-02,212.06,215.5,210.55,213.93,9334.3278
2020-05-03,214.04,219.37,205.14,210.06,14435.32272
2020-05-04,210.16,210.88,195.12,206.93,34279.60713
2020-05-05,206.88,211.91,201.26,205.4,18097.21218
2020-05-06,205.5,211.07,197.95,199.38,19260.21988
2020-05-07,199.21,215.55,196.95,212.16,29316.0218
2020-05-08,212.39,216.86,207.25,211.57,17330.44391
2020-05-09,211.53,214.78,208.46,210.1,19454.02705
2020-05-10,210.06,210.1,179.0,187.56,60345.66831
2020-05-11,187.65,193.57,176.36,186.02,47247.93009
2020-05-12,185.89,192.31,185.59,189.9,22583.00665
2020-05-13,189.79,201.36,188.5,199.75,19995.68546
2020-05-14,199.94,206.03,195.8,203.35,22516.94322
2020-05-15,203.47,204.11,191.55,194.76,21295.56658
2020-05-16,194.76,203.31,193.02,200.42,16201.2112
2020-05-17,200.43,209.76,199.65,207.01,14933.91934
2020-05-18,207.02,217.08,206.9,214.81,29155.72741
2020-05-19,214.85,215.83,209.32,214.58,10606.78647
2020-05-20,214.76,215.5,206.0,209.79,10577.06532
2020-05-21,209.79,211.47,191.44,198.5,22699.36211
2020-05-22,198.5,209.15,196.09,207.26,17750.04969
2020-05-23,207.29,211.1,204.67,206.53,8424.75766
2020-05-24,206.53,210.64,199.5,199.65,13374.44691
2020-05-25,199.53,205.61,198.08,204.01,12273.61164
2020-05-26,204.01,204.94,196.62,200.76,9385.66765
2020-05-27,200.99,208.5,200.71,208.3,10283.12071
2020-05-28,208.3,220.59,204.62,220.3,12159.03459
2020-05-29,220.31,224.81,217.35,220.52,10815.51097
2020-05-30,220.59,247.18,218.62,243.52,32708.21564
2020-05-31,243.6,245.42,229.58,231.32,27314.90634
2020-06-01,231.56,251.18,230.57,248.71,17608.21893
2020-06-02,248.44,253.52,225.91,237.73,23785.23562
2020-06-03,237.74,245.23,233.23,244.35,17115.14252
2020-06-04,244.59,246.59,236.0,243.43,15429.81947
2020-06-05,243.34,247.98,239.0,239.94,9128.83357
2020-06-06,239.93,244.53,237.77,241.82,7263.06211
2020-06-07,242.0,245.38,234.54,244.65,10659.23124
2020-06-08,244.74,247.77,241.0,246.37,7016.64533
2020-06-09,246.55,249.85,238.59,243.97,11465.05125
2020-06-10,243.97,250.6,242.21,247.74,10996.61392
2020-06-11,247.91,250.32,225.34,230.25,20862.5835
2020-06-12,229.87,239.28,228.09,237.59,10787.54688
2020-06-13,237.63,238.7,234.57,238.06,5980.39208
2020-06-14,238.02,238.53,229.82,231.51,8294.90292
2020-06-15,231.52,233.57,217.89,230.89,26423.69615
2020-06-16,230.98,235.9,228.77,235.08,10568.58747
2020-06-17,235.3,237.07,227.59,233.47,11672.26077
2020-06-18,233.47,234.44,227.64,230.91,8266.13582
2020-06-19,230.91,231.72,226.42,228.63,8107.21563
2020-06-20,228.46,230.49,224.84,228.74,24934.05945
2020-06-21,228.82,231.19,226.9,227.7,5672.60671
2020-06-22,227.64,246.85,227.21,243.19,20564.29137
2020-06-23,243.27,244.93,240.71,243.03,11741.33402
2020-06-24,243.1,249.03,230.69,234.17,18632.49394
2020-06-25,234.27,235.14,227.21,232.41,11609.76816
2020-06-26,232.24,233.33,227.34,229.32,15348.56067
2020-06-27,229.44,231.0,215.54,220.62,13938.74868
2020-06-28,220.67,227.85,218.28,224.8,9638.93994
2020-06-29,224.99,229.9,221.04,227.76,11757.66532
2020-06-30,227.9,228.59,222.78,225.4,7431.92559
2020-07-01,225.37,232.7,224.14,231.04,10631.30865
2020-07-02,231.07,232.07,222.95,226.41,15595.1083
2020-07-03,226.42,228.23,224.28,224.9,7454.95057
2020-07-04,224.85,230.64,224.48,229.19,8368.62154
2020-07-05,229.22,229.79,223.42,227.54,10007.25969
2020-07-06,227.64,241.87,227.03,241.59,19009.35848
2020-07-07,241.6,243.75,234.57,239.33,19659.54543
2020-07-08,239.37,248.99,237.85,247.02,19047.0755
2020-07-09,247.02,247.54,237.9,241.99,13749.2407
2020-07-10,241.95,242.11,235.61,241.12,11819.85275
2020-07-11,241.12,241.55,237.51,239.14,7780.85759
2020-07-12,239.18,243.94,236.68,242.82,18308.99304
2020-07-13,242.85,245.17,237.28,239.39,25445.39961
2020-07-14,239.38,242.03,236.77,240.4,13856.59271
2020-07-15,240.42,241.37,236.63,238.34,9764.65061
2020-07-16,238.36,239.16,229.72,233.45,16035.27332
2020-07-17,233.45,234.53,231.53,232.66,8466.30824
2020-07-18,232.55,236.88,232.24,235.64,25222.25603
2020-07-19,235.66,239.87,233.31,239.09,16569.56872
2020-07-20,239.09,239.76,234.08,236.07,14334.63345
2020-07-21,236.0,246.9,235.61,245.76,18108.10317
2020-07-22,245.75,270.06,241.73,264.15,30987.39121
2020-07-23,264.3,280.28,260.0,275.67,56816.36624
2020-07-24,275.59,287.7,268.08,279.41,36919.07411
2020-07-25,279.53,309.23,279.53,305.65,41515.41579
2020-07-26,305.56,320.0,300.03,311.34,51040.20126
2020-07-27,311.39,333.97,311.27,322.45,65126.81913
2020-07-28,322.48,327.38,306.15,317.29,49475.73685
2020-07-29,317.37,325.35,312.87,318.04,33871.39711
2020-07-30,318.02,342.32,314.36,335.12,72266.14961
2020-07-31,335.11,349.85,328.66,346.82,50084.91797
2020-08-01,346.97,393.51,343.64,387.55,75138.2438
2020-08-02,387.55,416.14,325.0,372.4,131321.02424
2020-08-03,372.38,398.21,366.9,386.24,74803.14701
2020-08-04,386.25,403.26,380.66,389.81,71983.51732
2020-08-05,389.81,407.55,384.0,401.12,94472.75166
2020-08-06,401.12,403.92,390.99,395.09,73283.64438
2020-08-07,395.05,398.49,363.19,379.76,85387.33107
2020-08-08,379.74,397.26,376.22,397.25,36943.06663
2020-08-09,397.26,400.41,384.25,390.4,42357.30717
2020-08-10,390.43,399.85,385.73,395.8,52917.41219
2020-08-11,395.79,398.37,366.98,378.78,91401.74757
2020-08-12,378.87,389.54,365.97,387.26,79202.70881
2020-08-13,387.29,431.96,376.88,425.03,147405.38803
2020-08-14,425.03,444.9,417.9,438.67,119393.95655
2020-08-15,438.68,443.35,427.55,432.48,106536.52834
2020-08-16,432.61,436.98,412.44,433.69,122808.18953
2020-08-17,433.77,446.98,420.38,431.44,111823.96698
2020-08-18,431.33,434.39,414.43,422.3,87665.25203
2020-08-19,422.2,426.87,393.44,407.6,117179.71781
2020-08-20,407.53,419.27,402.26,416.1,62951.96404
2020-08-21,416.12,418.84,385.01,387.9,100707.99764
2020-08-22,387.9,397.14,379.7,395.52,81277.01077
2020-08-23,395.43,397.12,383.42,390.83,52788.67319
2020-08-24,390.81,410.29,387.69,407.73,58026.71068
2020-08-25,407.73,409.09,369.9,383.14,103911.9608
2020-08-26,383.11,393.21,377.49,386.07,59743.94061
2020-08-27,386.06,397.13,371.42,383.28,89374.709
2020-08-28,383.32,398.24,379.78,395.33,65349.93545
2020-08-29,395.33,405.8,392.17,398.66,43216.4563
2020-08-30,398.74,429.85,398.41,428.87,90910.79009
2020-08-31,428.9,439.09,418.14,433.91,126264.08946
2020-09-01,433.92,489.11,429.52,475.51,307780.90941
2020-09-02,475.51,481.46,420.04,439.87,323273.29398
2020-09-03,439.89,451.14,372.14,381.95,358622.8761
2020-09-04,381.83,400.56,356.63,385.56,227655.23326
2020-09-05,385.57,394.89,300.55,335.06,443296.60508
2020-09-06,335.05,360.2,316.19,352.83,296754.35755
2020-09-07,352.86,358.5,323.2,353.6,228922.27445
2020-09-08,353.6,356.59,325.43,337.24,217315.9875
2020-09-09,337.25,359.15,330.56,350.9,102237.79157
2020-09-10,350.87,377.49,350.05,368.06,199293.88773
2020-09-11,368.02,375.33,355.68,373.82,127999.42811
2020-09-12,373.82,388.42,364.84,387.82,66760.10621
2020-09-13,387.83,390.46,353.59,366.43,118470.40309
2020-09-14,366.44,384.19,355.86,377.19,196051.2193
2020-09-15,377.2,382.5,362.4,364.08,119293.20442
2020-09-16,364.04,373.5,355.0,365.1,128970.78781
2020-09-17,365.1,394.23,363.36,389.46,183663.28122
2020-09-18,389.45,392.62,375.22,384.48,110836.55084
2020-09-19,384.49,388.71,377.0,385.2,61340.05568
2020-09-20,385.19,385.44,364.9,370.82,75669.73197
2020-09-21,370.99,376.72,330.93,340.22,176075.27974
2020-09-22,340.2,346.81,335.45,344.15,112534.95655
2020-09-23,344.16,344.58,313.19,320.6,148663.98522
2020-09-24,320.64,353.2,316.61,349.06,183772.25213
2020-09-25,349.06,357.99,337.63,352.07,241211.88636
2020-09-26,352.07,356.49,345.99,354.02,102250.09383
2020-09-27,354.01,362.18,347.12,357.53,85653.76724
2020-09-28,357.53,368.14,351.84,353.84,110014.93832
2020-09-29,353.84,360.57,350.24,359.76,130852.30835
2020-09-30,359.77,361.37,351.34,359.75,95521.27791
2020-10-01,359.76,370.0,345.18,352.76,156520.53836
2020-10-02,352.74,354.32,334.34,345.63,199128.20513
2020-10-03,345.62,351.03,343.68,346.01,59470.4844
2020-10-04,346.01,354.4,344.03,352.4,76165.08663
2020-10-05,352.4,356.33,348.65,353.71,73504.62503
2020-10-06,353.71,355.12,336.6,340.66,138868.97454
2020-10-07,340.69,342.87,332.8,341.58,117452.80969
2020-10-08,341.57,353.31,334.12,350.99,122089.92307
2020-10-09,351.03,368.48,347.36,365.22,102045.05657
2020-10-10,365.21,378.47,364.82,370.73,86760.18312
2020-10-11,370.72,377.65,369.11,374.25,67597.41868
2020-10-12,374.24,394.96,365.62,386.69,140713.89103
2020-10-13,386.69,387.84,374.62,381.22,118547.38817
2020-10-14,381.22,387.59,373.44,378.91,114155.5744
2020-10-15,378.91,381.92,370.02,377.82,134969.11613
2020-10-16,377.78,379.9,361.5,365.66,150656.39022
2020-10-17,365.69,370.6,363.61,368.43,46913.67884
2020-10-18,368.42,378.74,367.28,378.35,50393.45415
2020-10-19,378.32,384.5,372.82,379.45,106007.59299
2020-10-20,379.44,380.81,365.76,368.8,133908.28225
2020-10-21,368.85,402.14,368.1,391.27,232996.95298
2020-10-22,391.27,421.36,391.18,414.58,222219.13206
2020-10-23,414.53,419.47,401.77,409.53,153877.84906
2020-10-24,409.51,417.0,407.4,412.53,87511.44256
2020-10-25,412.51,417.79,403.06,406.24,98052.39506
2020-10-26,406.24,411.4,382.62,393.0,142854.45424
2020-10-27,392.96,410.61,390.2,403.64,119704.78287
2020-10-28,403.63,409.39,380.62,388.4,165161.87947
2020-10-29,388.37,394.0,380.85,387.38,113933.38056
2020-10-30,387.38,392.1,373.55,382.84,165501.88652
2020-10-31,382.86,394.23,380.63,386.75,116848.16224
2020-11-01,386.75,397.94,385.0,396.92,104659.05437
2020-11-02,396.92,404.73,378.12,383.33,183183.18775
2020-11-03,383.35,390.37,370.26,388.06,181033.09087
2020-11-04,388.08,408.98,376.67,402.98,276577.54779
2020-11-05,402.99,421.05,396.93,417.4,406900.35396
2020-11-06,417.4,458.74,415.44,456.51,433861.92102
2020-11-07,456.51,468.9,424.35,435.65,514102.89478
2020-11-08,435.67,460.5,432.58,454.66,282591.99689
2020-11-09,454.66,459.55,434.11,444.75,340554.61661
2020-11-10,444.76,455.24,439.23,450.77,242964.31206
2020-11-11,450.76,476.84,449.76,463.62,310564.34092
2020-11-12,463.62,470.54,452.14,462.98,312997.40249
2020-11-13,462.97,478.53,457.55,476.97,281768.01114
2020-11-14,476.95,477.93,452.5,461.26,194869.77606
2020-11-15,461.27,463.19,440.58,448.55,182345.5026
2020-11-16,448.46,466.18,445.85,460.77,277640.12896
2020-11-17,460.72,485.21,460.06,482.68,348678.61634
2020-11-18,482.68,495.84,457.57,478.8,501402.53888
2020-11-19,478.87,481.0,465.16,471.74,214322.50737
2020-11-20,471.74,514.62,471.15,510.49,476011.01755
2020-11-21,510.48,553.91,503.2,552.73,525927.27089
2020-11-22,552.8,581.5,511.55,560.89,685118.40755
2020-11-23,560.76,611.39,550.59,609.21,598507.79463
2020-11-24,609.15,623.78,589.47,605.43,530422.82901
2020-11-25,605.43,606.41,554.89,569.45,394963.05517
2020-11-26,569.44,577.01,481.52,520.2,984048.09198
2020-11-27,520.2,530.9,493.75,518.78,453636.20425
2020-11-28,518.83,548.52,507.07,537.95,373448.9831
2020-11-29,537.94,577.29,531.02,576.67,323413.22231
2020-11-30,576.68,616.99,571.0,616.85,423226.63292
2020-12-01,616.89,635.94,561.82,585.61,695008.96949
2020-12-02,585.61,604.88,574.58,597.14,410828.16042
2020-12-03,597.16,623.8,586.14,616.39,305296.19259
2020-12-04,616.39,620.46,565.95,567.45,320778.15301
2020-12-05,567.43,597.5,561.02,597.05,195120.19265
2020-12-06,597.05,607.74,583.34,601.94,203379.55622
2020-12-07,601.89,603.39,584.45,591.47,144344.20264
2020-12-08,591.48,595.2,548.54,554.68,232774.63023
2020-12-09,554.67,577.88,530.26,573.4,303439.6757
2020-12-10,573.39,575.64,548.08,558.92,206792.56665
2020-12-11,558.9,560.57,535.14,544.38,246208.704
2020-12-12,544.41,573.97,543.08,568.33,161082.18667
2020-12-13,568.33,595.0,563.56,590.67,207854.03031
2020-12-14,590.66,591.44,575.6,586.2,179226.12917
2020-12-15,586.21,596.99,579.2,588.8,177853.48541
2020-12-16,588.88,639.58,581.09,637.75,338145.30036
2020-12-17,637.71,676.38,626.62,643.24,673155.59615
2020-12-18,643.24,664.67,630.0,654.31,346989.44243
2020-12-19,654.31,670.61,646.22,658.85,306675.25455
2020-12-20,658.78,661.89,621.42,638.54,310045.80883
2020-12-21,638.54,648.38,596.0,607.87,337535.26317
2020-12-22,607.94,637.83,588.0,636.5,348465.80688
2020-12-23,636.49,638.0,551.85,585.31,438209.55847
2020-12-24,585.3,615.0,565.35,612.12,356714.54516
2020-12-25,612.15,633.94,604.16,626.54,297813.19622
2020-12-26,626.55,652.5,615.18,636.88,332170.3693
2020-12-27,636.88,716.11,625.77,684.17,550327.94437
2020-12-28,684.11,747.18,680.82,729.34,503305.44104
2020-12-29,729.35,739.66,688.32,731.31,408068.63311
2020-12-30,731.35,758.69,716.32,752.46,352025.93225
2020-12-31,752.45,755.87,722.25,737.33,331438.73587
2021-01-01,737.39,750.29,717.0,730.92,249637.47423
2021-01-02,730.86,788.8,717.0,775.28,507281.21994
2021-01-03,775.33,1013.33,769.64,980.14,987567.47912
2021-01-04,979.58,1168.53,885.0,1042.23,1199991.32836
2021-01-05,1042.24,1136.04,975.51,1103.01,767030.22732
2021-01-06,1102.98,1216.36,1058.83,1211.47,677040.87254
2021-01-07,1211.71,1291.03,1139.83,1225.91,494679.99882
2021-01-08,1226.2,1274.71,1066.9,1217.89,671575.16955
2021-01-09,1217.89,1308.07,1173.07,1280.39,412858.84957
2021-01-10,1280.76,1352.98,1164.28,1254.59,567177.75775
2021-01-11,1254.7,1260.0,911.04,1087.2,1145156.14379
2021-01-12,1087.15,1150.8,1006.4,1049.35,650816.28484
2021-01-13,1049.45,1137.6,986.67,1129.88,532073.46472
2021-01-14,1129.98,1248.03,1086.83,1230.35,474561.62629
2021-01-15,1230.52,1255.07,1067.57,1168.37,648235.46239
2021-01-16,1168.2,1292.3,1151.6,1227.88,505080.92285
2021-01-17,1227.81,1269.0,1166.04,1232.24,406557.925
2021-01-18,1232.21,1261.17,1182.61,1258.89,303279.59146
2021-01-19,1258.82,1440.0,1252.0,1367.07,604488.46518
2021-01-20,1367.32,1408.67,1235.71,1377.58,670070.82137
2021-01-21,1377.56,1389.52,1084.18,1110.6,763755.25423
2021-01-22,1110.42,1276.23,1041.42,1234.0,695671.77686
2021-01-23,1233.86,1273.49,1197.45,1234.53,312727.55855
2021-01-24,1234.53,1400.15,1220.93,1393.92,371741.22256
2021-01-25,1393.92,1476.61,1294.16,1317.77,525169.04685
2021-01-26,1317.77,1378.87,1207.0,1367.0,549517.39817
2021-01-27,1367.14,1375.0,1207.7,1240.98,629599.91991
2021-01-28,1241.17,1362.93,1219.11,1332.63,439304.69507
2021-01-29,1332.64,1440.0,1287.47,1380.3,682231.85721
2021-01-30,1380.28,1406.87,1326.69,1379.79,299469.4735
2021-01-31,1379.76,1381.9,1282.09,1313.69,250298.02028
2021-02-01,1313.67,1377.55,1270.89,1374.72,252968.4752
2021-02-02,1374.71,1549.17,1361.74,1513.29,437807.55349
2021-02-03,1513.32,1671.22,1508.9,1666.43,349239.48354
2021-02-04,1666.49,1697.99,1556.63,1597.02,421309.1152
2021-02-05,1597.03,1762.99,1593.0,1720.85,334451.97292
2021-02-06,1720.55,1745.19,1646.18,1678.79,323021.1852
2021-02-07,1678.8,1694.64,1492.47,1614.42,370051.63618
2021-02-08,1614.41,1779.43,1566.51,1751.39,383130.46594
2021-02-09,1751.53,1825.23,1709.66,1771.65,366924.89874
2021-02-10,1771.56,1839.23,1680.0,1742.36,369089.09057
2021-02-11,1742.19,1818.99,1704.67,1787.25,236472.90401
2021-02-12,1787.25,1867.98,1739.62,1843.8,280206.42882
2021-02-13,1843.76,1874.74,1766.05,1817.27,225920.59704
2021-02-14,1817.13,1851.0,1785.77,1802.09,189442.31064
2021-02-15,1802.09,1836.29,1661.0,1779.39,301197.52215
2021-02-16,1779.48,1826.67,1724.46,1781.9,245685.36513
2021-02-17,1781.79,1855.78,1733.47,1850.15,244276.34812
2021-02-18,1850.29,1949.82,1850.29,1939.07,263759.92667
2021-02-19,1938.77,1973.41,1890.67,1955.88,220514.31827
2021-02-20,1955.99,2042.4,1805.9,1914.7,343978.12346
2021-02-21,1914.54,1976.33,1884.92,1934.9,218638.3433
2021-02-22,1934.98,1937.73,1555.0,1777.78,557775.81467
2021-02-23,1777.79,1782.42,1355.0,1577.3,898199.41544
2021-02-24,1577.3,1714.13,1500.51,1624.24,514316.81929
2021-02-25,1624.23,1672.17,1459.0,1482.02,387640.09653
2021-02-26,1481.68,1562.8,1400.0,1444.54,497259.50141
2021-02-27,1444.53,1527.93,1426.16,1459.56,324307.83869
2021-02-28,1459.5,1469.33,1293.2,1421.69,495280.55994
2021-03-01,1421.35,1573.5,1412.3,1571.34,329315.91089
2021-03-02,1571.5,1604.44,1455.78,1487.98,328962.74411
2021-03-03,1487.96,1657.47,1476.48,1568.17,307395.81387
2021-03-04,1568.16,1624.81,1505.0,1538.77,310733.48372
2021-03-05,1538.81,1549.0,1441.85,1528.3,350430.21777
2021-03-06,1528.53,1671.52,1512.58,1651.24,267009.92987
2021-03-07,1651.15,1734.71,1629.88,1727.07,244522.03634
2021-03-08,1727.07,1843.63,1666.01,1833.9,347410.27245
2021-03-09,1833.9,1871.33,1799.19,1871.1,294082.06382
2021-03-10,1871.09,1878.3,1757.61,1795.69,348336.67274
2021-03-11,1795.5,1847.0,1724.4,1826.28,306052.04711
2021-03-12,1826.29,1842.57,1720.0,1765.97,333447.92437
2021-03-13,1765.91,1943.81,1728.15,1921.29,347959.27956
